session_id,rep_id,frame_id,timestamp,user_id,form_score,is_good_rep,fault_present,fault_type,fault_severity,movement_phase,depth_classification,safety_classification,knee_left,knee_right,hip_angle,back_angle,ankle_left,ankle_right,knee_symmetry,depth_percentage,movement_velocity,acceleration,center_of_mass_x,center_of_mass_y,postural_sway,stability_score,bilateral_asymmetry,movement_smoothness,temporal_consistency,head_alignment,foot_stability,weight_distribution,rep_number,session_progress,user_fatigue_level,skill_level,frame_quality,landmark_confidence,previous_rep_score,difficulty_level,threshold_multiplier,component_weight_distribution,safety_threshold_used,depth_threshold_used,stability_threshold_used,velocity_trend,acceleration_trend,angle_trend,stability_trend
session_20250908_191720_user,session_20250908_191720_user_rep_001,session_20250908_191720_user_rep_001_1,1757355459.706879,user,70,0,1,NONE,MEDIUM,standing,SHALLOW,FAIR,173.4323275335855,171.70379626687122,179.34627049309205,91.11053347477987,0.0,0.0,1.7285312667142705,8.257708999746253,0.0,0.0,0.15405435487627983,0.2815392427146435,0.0,55,1.7356797443950756,97.6278802639902,93.98037031292917,0,0,1.0,1,1.0,FATIGUED,INTERMEDIATE,0.9398037031292916,0.8495092578232288,0,beginner,,,,,,STABLE,CONSTANT,EXTENDING,STABLE
session_20250908_191720_user,session_20250908_191720_user_rep_001,session_20250908_191720_user_rep_001_2,1757355459.7293124,user,70,0,1,NONE,MEDIUM,standing,SHALLOW,FAIR,174.0496416689851,171.8954530323719,178.95985073627202,91.1676292059789,0.0,0.0,2.154188636613185,7.808280721468337,0.028640841218293654,0.7394401524404216,0.15500829368829727,0.2821055091917515,0.0,55,1.7356797443950756,97.6278802639902,93.9701707661152,0,0,1.0,1,1.0,FATIGUED,INTERMEDIATE,0.939701707661152,0.8492542691528797,0,beginner,,,,,,STABLE,CONSTANT,EXTENDING,STABLE
session_20250908_191720_user,session_20250908_191720_user_rep_001,session_20250908_191720_user_rep_001_3,1757355459.7865026,user,70,0,1,NONE,MEDIUM,standing,SHALLOW,FAIR,174.44530791212,172.0742398790271,178.61167096168725,91.25638740949458,0.0,0.0,2.371068033092911,7.489140116029394,0.015980041281942466,-0.326872516194584,0.1555534154176712,0.2818123362958431,0.0,55,1.7356797443950756,97.6278802639902,94.00391325354576,0,0,1.0,1,1.0,FATIGUED,INTERMEDIATE,0.9400391325354576,0.850097831338644,0,beginner,,,,,,STABLE,CONSTANT,EXTENDING,STABLE
session_20250908_191720_user,session_20250908_191720_user_rep_001,session_20250908_191720_user_rep_001_4,1757355459.8252165,user,70,0,1,NONE,MEDIUM,standing,SHALLOW,FAIR,173.87930156068407,172.03543088861153,178.62081831547442,91.38438823068765,0.0,0.0,1.8438706720725406,7.825148639280238,0.05259999333894305,0.9454423047495493,0.15597031638026237,0.2798180840909481,0.0,55,1.7356797443950756,97.6278802639902,94.05830577015877,0,0,1.0,1,1.0,FATIGUED,INTERMEDIATE,0.9405830577015877,0.8514576442539692,0,beginner,,,,,,STABLE,CONSTANT,EXTENDING,STABLE
session_20250908_191720_user,session_20250908_191720_user_rep_001,session_20250908_191720_user_rep_001_5,1757355459.8461387,user,70,0,1,NONE,MEDIUM,standing,SHALLOW,FAIR,171.7410937545848,171.48281865703868,179.60610790283062,91.04142811794569,0.0,0.0,0.2582750975461181,9.320048660209181,0.04713228810858467,-0.14116347904101,0.15760311856865883,0.2806346043944359,0.0,55,1.7356797443950756,97.6278802639902,94.1512580215931,0,0,1.0,1,1.0,FATIGUED,INTERMEDIATE,0.941512580215931,0.8537814505398273,0,beginner,,,,,,STABLE,CONSTANT,EXTENDING,STABLE
session_20250908_191720_user,session_20250908_191720_user_rep_001,session_20250908_191720_user_rep_001_6,1757355459.8737466,user,70,0,1,NONE,MEDIUM,standing,SHALLOW,FAIR,170.94041596760317,170.89460105066087,179.80331104686928,91.0023659613395,0.0,0.0,0.04581491694230522,10.09165721207555,0.039877007948379735,-0.18731452148246389,0.15852444246411324,0.2793949134647846,0.0,55,1.7356797443950756,97.6278802639902,94.24252927303314,0,0,1.0,1,1.0,FATIGUED,INTERMEDIATE,0.9424252927303314,0.8560632318258286,0,beginner,,,,,,STABLE,CONSTANT,EXTENDING,STABLE
session_20250908_191720_user,session_20250908_191720_user_rep_001,session_20250908_191720_user_rep_001_7,1757355459.9012241,user,70,0,1,NONE,MEDIUM,standing,SHALLOW,FAIR,167.2120409013421,168.21705924049596,177.03949835286468,90.07390568603915,0.0,0.0,1.0050183391538496,13.650499921201092,0.0533664168405848,0.3482652793456447,0.1593102253973484,0.28130678087472916,0.0,55,1.7356797443950756,97.6278802639902,94.46639344096184,0,0,1.0,1,1.0,FATIGUED,INTERMEDIATE,0.9446639344096184,0.8616598360240459,0,beginner,,,,,,STABLE,CONSTANT,EXTENDING,STABLE
session_20250908_191720_user,session_20250908_191720_user_rep_001,session_20250908_191720_user_rep_001_8,1757355459.9427965,user,70,0,1,NONE,MEDIUM,standing,SHALLOW,FAIR,165.16831180392256,163.39953305156087,174.8792541970099,90.37659971356355,0.0,0.0,1.7687787523616976,17.462308413620317,0.029764600074348252,-0.6093442177372124,0.15855209901928902,0.28043823689222336,0.0,55,1.7356797443950756,97.6278802639902,94.54815059900284,0,0,1.0,1,1.0,FATIGUED,INTERMEDIATE,0.9454815059900283,0.863703764975071,0,beginner,,,,,,STABLE,CONSTANT,EXTENDING,STABLE
session_20250908_191720_user,session_20250908_191720_user_rep_001,session_20250908_191720_user_rep_001_9,1757355460.0024471,user,70,0,1,NONE,MEDIUM,standing,SHALLOW,FAIR,162.81436087968797,161.8092490538219,173.58686906584273,90.56895396962945,0.0,0.0,1.0051118258660665,19.653550036938945,0.02874596058500481,-0.031155056223961107,0.15946393087506294,0.2806661017239094,0.0,55,1.7356797443950756,97.6278802639902,94.65562105178833,0,0,1.0,1,1.0,FATIGUED,INTERMEDIATE,0.9465562105178833,0.8663905262947083,0,beginner,,,,,,STABLE,CONSTANT,EXTENDING,STABLE
session_20250908_191720_user,session_20250908_191720_user_rep_001,session_20250908_191720_user_rep_001_10,1757355460.0377102,user,70,0,1,NONE,MEDIUM,standing,SHALLOW,FAIR,161.33782574101556,161.7468981109501,173.08600109212637,90.64187754723622,0.0,0.0,0.40907236993453466,20.50848674890795,0.010717386208913002,-0.5514033710660804,0.15972604602575302,0.28089866414666176,0.0,55,1.7356797443950756,97.6278802639902,94.80651602149011,0,0,1.0,1,1.0,FATIGUED,INTERMEDIATE,0.9480651602149011,0.8701629005372524,0,beginner,,,,,,STABLE,CONSTANT,EXTENDING,STABLE
session_20250908_191720_user,session_20250908_191720_user_rep_001,session_20250908_191720_user_rep_001_11,1757355460.0659895,user,70,0,1,NONE,MEDIUM,standing,SHALLOW,FAIR,160.41376400730005,160.45931706633672,172.46417056258284,90.62680653118903,0.0,0.0,0.04555305903667772,21.737177181312923,0.0058446797081175604,-0.1490315725860879,0.15960225090384483,0.28075308725237846,0.0,55,1.7356797443950756,97.6278802639902,94.96543616056444,0,0,1.0,1,1.0,FATIGUED,INTERMEDIATE,0.9496543616056443,0.8741359040141106,0,beginner,,,,,,STABLE,CONSTANT,EXTENDING,STABLE
session_20250908_191720_user,session_20250908_191720_user_rep_001,session_20250908_191720_user_rep_001_12,1757355460.1026344,user,70,0,1,NONE,MEDIUM,standing,SHALLOW,FAIR,160.03510286880152,160.120788288266,170.91108154859182,91.40906950466977,0.0,0.0,0.08568541946448249,22.13561602385138,0.04548660429843203,1.2124469965653057,0.15835348889231682,0.27994536235928535,0.0,55,1.7356797443950756,97.6278802639902,95.11220186948776,0,0,1.0,1,1.0,FATIGUED,INTERMEDIATE,0.9511220186948777,0.8778050467371941,0,beginner,,,,,,STABLE,CONSTANT,EXTENDING,STABLE
session_20250908_191720_user,session_20250908_191720_user_rep_001,session_20250908_191720_user_rep_001_13,1757355460.1260939,user,70,0,1,NONE,MEDIUM,standing,SHALLOW,FAIR,160.2535443728215,160.6231537158115,170.64751644852026,91.6133842919472,0.0,0.0,0.36960934299000314,21.73516772853721,0.03203347360340697,-0.4114635723203232,0.1582510657608509,0.2789030224084854,0.0,55,1.7356797443950756,97.6278802639902,95.25060027837753,0,0,1.0,1,1.0,FATIGUED,INTERMEDIATE,0.9525060027837753,0.8812650069594383,0,beginner,,,,,,STABLE,CONSTANT,EXTENDING,STABLE
session_20250908_191720_user,session_20250908_191720_user_rep_001,session_20250908_191720_user_rep_001_14,1757355460.155237,user,70,0,1,NONE,MEDIUM,standing,SHALLOW,FAIR,161.08103911768737,161.4691932553046,171.04333066062193,91.56581429544016,0.0,0.0,0.38815413761722084,20.805426459448913,0.025164118500350906,-0.2100990062696351,0.15840339288115501,0.27809448540210724,0.0,55,1.7356797443950756,97.6278802639902,95.39276018738747,0,0,1.0,1,1.0,FATIGUED,INTERMEDIATE,0.9539276018738747,0.8848190046846867,0,beginner,,,,,,STABLE,CONSTANT,EXTENDING,STABLE
session_20250908_191720_user,session_20250908_191720_user_rep_001,session_20250908_191720_user_rep_001_15,1757355460.1933472,user,70,0,1,NONE,MEDIUM,standing,SHALLOW,FAIR,162.5461402282879,162.69114171338194,171.35724116393692,91.5441443104247,0.0,0.0,0.14500148509404198,19.312621143516758,0.010990273962974988,-0.4335065821532726,0.15852918475866318,0.27843108400702477,0.0,55,1.7356797443950756,97.6278802639902,95.43728917837144,0,0,1.0,1,1.0,FATIGUED,INTERMEDIATE,0.9543728917837144,0.8859322294592857,0,beginner,,,,,,STABLE,CONSTANT,EXTENDING,STABLE
session_20250908_191720_user,session_20250908_191720_user_rep_001,session_20250908_191720_user_rep_001_16,1757355460.2210379,user,70,0,1,NONE,MEDIUM,standing,SHALLOW,FAIR,164.0063637577208,165.83206683540135,172.68437174267277,91.35304281948763,0.0,0.0,1.8257030776805436,16.75642744826547,0.021362090667341273,0.3172216824005369,0.15907925739884377,0.2780006732791662,0.0,55,1.7356797443950756,97.6278802639902,95.4705898463726,0,0,1.0,1,1.0,FATIGUED,INTERMEDIATE,0.954705898463726,0.8867647461593151,0,beginner,,,,,,STABLE,CONSTANT,EXTENDING,STABLE
session_20250908_191720_user,session_20250908_191720_user_rep_001,session_20250908_191720_user_rep_001_17,1757355460.2631006,user,70,0,1,NONE,MEDIUM,standing,SHALLOW,FAIR,165.5594827673527,168.77613424689216,174.38727571502233,90.96828045866768,0.0,0.0,3.2166514795394505,14.257990547641745,0.023932639208768366,0.07862014498004681,0.15986160188913345,0.27801611088216305,0.0,55,1.7356797443950756,97.6278802639902,95.53773611783983,0,0,1.0,1,1.0,FATIGUED,INTERMEDIATE,0.9553773611783982,0.8884434029459953,0,beginner,,,,,,STABLE,CONSTANT,EXTENDING,STABLE
session_20250908_191720_user,session_20250908_191720_user_rep_001,session_20250908_191720_user_rep_001_18,1757355460.3326786,user,70,0,1,NONE,MEDIUM,standing,SHALLOW,FAIR,167.37401034092466,168.4595644249246,175.00071433928474,90.86961664627735,0.0,0.0,1.0855540839999378,13.425791796750433,0.08607515469570062,1.9006268499777277,0.16022364795207977,0.2752251997590065,0.0,55,1.7356797443950756,97.6278802639902,95.55557936429977,0,0,1.0,1,1.0,FATIGUED,INTERMEDIATE,0.9555557936429977,0.8888894841074944,0,beginner,,,,,,STABLE,CONSTANT,EXTENDING,STABLE
session_20250908_191720_user,session_20250908_191720_user_rep_001,session_20250908_191720_user_rep_001_19,1757355460.3607225,user,70,0,1,NONE,MEDIUM,standing,SHALLOW,FAIR,168.45441083791704,166.88389018793953,175.08155392735026,90.84669953005564,0.0,0.0,1.5705206499775102,13.700943874524112,0.09024870113930625,0.12764778458339002,0.16105905547738075,0.27239517495036125,0.0,55,1.7356797443950756,97.6278802639902,95.49945190548897,0,0,1.0,1,1.0,FATIGUED,INTERMEDIATE,0.9549945190548896,0.8874862976372242,0,beginner,,,,,,STABLE,CONSTANT,EXTENDING,STABLE
session_20250908_191720_user,session_20250908_191720_user_rep_001,session_20250908_191720_user_rep_001_20,1757355460.3947496,user,70,0,1,NONE,MEDIUM,standing,SHALLOW,FAIR,170.71272729363045,167.2588885509656,176.84802587467823,90.18121386449094,0.0,0.0,3.453838742664857,12.237991197446641,0.09306640762017518,0.0861794626582491,0.15884936228394508,0.27030319534242153,0.0,55,1.7356797443950756,97.6278802639902,95.38602888584138,0,0,1.0,1,1.0,FATIGUED,INTERMEDIATE,0.9538602888584138,0.8846507221460342,0,beginner,,,,,,STABLE,CONSTANT,EXTENDING,STABLE
session_20250908_191720_user,session_20250908_191720_user_rep_001,session_20250908_191720_user_rep_001_21,1757355460.474546,user,70,0,1,NONE,MEDIUM,standing,SHALLOW,FAIR,171.49529918497524,165.3986609555926,175.87951677376532,90.75033693135596,0.0,0.0,6.096638229382648,12.836688810795636,0.20364631366063082,3.3820828919083668,0.16190902888774872,0.26438944414258003,0.0,55,1.7356797443950756,97.6278802639902,65.2357642352581,0,0,1.0,1,1.0,FATIGUED,INTERMEDIATE,0.652357642352581,0.8808941058814526,0,beginner,,,,,,STABLE,CONSTANT,EXTENDING,STABLE
session_20250908_191720_user,session_20250908_191720_user_rep_001,session_20250908_191720_user_rep_001_22,1757355460.5127504,user,70,0,1,NONE,MEDIUM,standing,SHALLOW,FAIR,171.28944061241208,163.6611876222645,174.94098720683007,91.2719818802753,0.0,0.0,7.628252990147587,13.916317647401904,0.16867825612831266,-1.0694969219819517,0.1634102649986744,0.25908262841403484,0.0,55,1.7356797443950756,97.6278802639902,95.10069921612741,0,0,1.0,1,1.0,FATIGUED,INTERMEDIATE,0.951006992161274,0.8775174804031849,0,beginner,,,,,,STABLE,CONSTANT,EXTENDING,STABLE
session_20250908_191720_user,session_20250908_191720_user_rep_001,session_20250908_191720_user_rep_001_23,1757355460.5726006,user,70,0,1,NONE,MEDIUM,standing,SHALLOW,FAIR,171.75287656352006,164.7225097984967,175.23754799179974,91.32580122422364,0.0,0.0,7.030366765023359,13.069229798879576,0.2757785915734975,3.275660336465541,0.1641867198050022,0.2500993199646473,0.0,55,1.7356797443950756,97.6278802639902,65.02693369984627,0,0,1.0,1,1.0,FATIGUED,INTERMEDIATE,0.6502693369984627,0.8756733424961567,0,beginner,,,,,,STABLE,CONSTANT,EXTENDING,STABLE
session_20250908_191720_user,session_20250908_191720_user_rep_001,session_20250908_191720_user_rep_001_24,1757355460.5958169,user,70,0,1,NONE,MEDIUM,standing,SHALLOW,FAIR,170.99688013152996,165.56569012076474,174.8976752728679,91.83560568799197,0.0,0.0,5.431190010765221,13.020794304280736,0.09214815254522019,-5.616331108510319,0.1669732630252838,0.2489536814391613,0.0,55,1.7356797443950756,97.6278802639902,95.01067698001862,0,0,1.0,1,1.0,FATIGUED,INTERMEDIATE,0.9501067698001862,0.8752669245004654,0,beginner,,,,,,STABLE,DECELERATING,EXTENDING,STABLE
session_20250908_191720_user,session_20250908_191720_user_rep_001,session_20250908_191720_user_rep_001_25,1757355460.6237526,user,70,0,1,NONE,MEDIUM,standing,SHALLOW,FAIR,170.5869679321845,166.0373402968069,174.19446718553172,92.56648422285771,0.0,0.0,4.549627635377618,12.986495428338129,0.0959125746091199,0.11513472850645884,0.1700914241373539,0.24862024374306202,0.0,55,1.7356797443950756,97.6278802639902,65.03513127565384,0,0,1.0,1,1.0,FATIGUED,INTERMEDIATE,0.6503513127565383,0.875878281891346,0,beginner,,,,,,STABLE,CONSTANT,EXTENDING,STABLE
session_20250908_191720_user,session_20250908_191720_user_rep_001,session_20250908_191720_user_rep_001_26,1757355460.6514783,user,70,0,1,NONE,MEDIUM,standing,SHALLOW,FAIR,169.9872247085657,165.74962962252,174.350968679728,92.59459174704176,0.0,0.0,4.237595086045701,13.479525371619067,0.07731098920403302,-0.5689288950733986,0.17243220284581184,0.2495743129402399,0.0,55,1.7356797443950756,97.6278802639902,95.08452057838441,0,0,1.0,1,1.0,FATIGUED,INTERMEDIATE,0.9508452057838441,0.87711301445961,0,beginner,,,,,,STABLE,CONSTANT,EXTENDING,STABLE
session_20250908_191720_user,session_20250908_191720_user_rep_001,session_20250908_191720_user_rep_001_27,1757355460.6901758,user,70,0,1,NONE,MEDIUM,standing,SHALLOW,FAIR,170.14768124342825,166.03274510139192,174.88678554014754,92.36518982976459,0.0,0.0,4.114936142036328,13.233096475099918,0.042381928363097815,-1.0683042094224109,0.173380509018898,0.250584714114666,0.0,55,1.7356797443950756,97.6278802639902,94.97784033417702,0,0,1.0,1,1.0,FATIGUED,INTERMEDIATE,0.9497784033417702,0.8744460083544254,0,beginner,,,,,,STABLE,CONSTANT,EXTENDING,STABLE
session_20250908_191720_user,session_20250908_191720_user_rep_001,session_20250908_191720_user_rep_001_28,1757355460.724598,user,70,0,1,NONE,MEDIUM,standing,SHALLOW,FAIR,167.6520257451399,166.40869208557442,174.34598432852056,92.502324135064,0.0,0.0,1.2433336595654794,14.41071231626981,0.10707501428920947,1.978635965339066,0.1763933151960373,0.24880164861679077,0.0,55,1.7356797443950756,97.6278802639902,94.91987764835359,0,0,1.0,1,1.0,FATIGUED,INTERMEDIATE,0.9491987764835359,0.8729969412088394,0,beginner,,,,,,STABLE,CONSTANT,EXTENDING,STABLE
session_20250908_191720_user,session_20250908_191720_user_rep_001,session_20250908_191720_user_rep_001_29,1757355460.7624915,user,70,0,1,NONE,MEDIUM,standing,SHALLOW,FAIR,167.61948573016292,168.61044455181374,173.63074185372358,92.93125200431705,0.0,0.0,0.9909588216508212,13.20559428779076,0.05901608736324116,-1.4698807439782668,0.17832068726420403,0.24889389239251614,0.0,55,1.7356797443950756,97.6278802639902,94.59784910082818,0,0,1.0,1,1.0,FATIGUED,INTERMEDIATE,0.9459784910082818,0.8649462275207043,0,beginner,,,,,,STABLE,CONSTANT,EXTENDING,STABLE
session_20250908_191720_user,session_20250908_191720_user_rep_001,session_20250908_191720_user_rep_001_30,1757355460.811533,user,70,0,1,NONE,MEDIUM,standing,SHALLOW,FAIR,167.65917447035443,169.15129017392076,173.31206725740827,92.96140483498907,0.0,0.0,1.492115703566327,12.883075197624914,0.0992816070113006,1.2315196314751804,0.17871881276369095,0.245672307908535,0.0,55,1.7356797443950756,97.6278802639902,94.29940208792686,0,0,1.0,1,1.0,FATIGUED,INTERMEDIATE,0.9429940208792686,0.8574850521981716,0,beginner,,,,,,STABLE,CONSTANT,EXTENDING,STABLE
session_20250908_191720_user,session_20250908_191720_user_rep_001,session_20250908_191720_user_rep_001_31,1757355460.839171,user,70,0,1,NONE,MEDIUM,standing,SHALLOW,FAIR,167.79286797986322,169.87299443157383,174.0176559193942,92.48939043940065,0.0,0.0,2.080126451710612,12.407854215868307,0.02034752038917596,-2.4141965164578174,0.17933082208037376,0.2459331527352333,0.0,55,1.7356797443950756,97.6278802639902,94.02569994330408,0,0,1.0,1,1.0,FATIGUED,INTERMEDIATE,0.9402569994330408,0.8506424985826015,0,beginner,,,,,,STABLE,CONSTANT,EXTENDING,STABLE
session_20250908_191720_user,session_20250908_191720_user_rep_001,session_20250908_191720_user_rep_001_32,1757355460.8735828,user,70,0,1,NONE,MEDIUM,standing,SHALLOW,FAIR,167.77694013222643,169.64035021933995,174.42521050996578,92.22111266628144,0.0,0.0,1.8634100871135217,12.54594980468533,0.09404569104633494,2.254056194018932,0.17986104264855385,0.24896199256181717,0.0,55,1.7356797443950756,97.6278802639902,63.741813749074936,0,0,1.0,1,1.0,FATIGUED,INTERMEDIATE,0.6374181374907494,0.8435453437268734,0,beginner,,,,,,STABLE,CONSTANT,EXTENDING,STABLE
session_20250908_191720_user,session_20250908_191720_user_rep_001,session_20250908_191720_user_rep_001_33,1757355460.9131444,user,70,0,1,NONE,MEDIUM,standing,SHALLOW,FAIR,167.30272032688305,169.3302182782574,174.1635194685594,92.37734939246913,0.0,0.0,2.0274979513743574,12.98170077492197,0.07556514728626511,-0.565226840229268,0.18138179555535316,0.2509091664105654,0.0,55,1.7356797443950756,97.6278802639902,93.4036096930504,0,0,1.0,1,1.0,FATIGUED,INTERMEDIATE,0.9340360969305039,0.8350902423262596,0,beginner,,,,,,STABLE,CONSTANT,EXTENDING,STABLE
session_20250908_191720_user,session_20250908_191720_user_rep_001,session_20250908_191720_user_rep_001_34,1757355460.949865,user,70,0,1,NONE,MEDIUM,standing,SHALLOW,FAIR,166.83552833477015,169.1184435946998,174.1754136462308,92.29991563159493,0.0,0.0,2.2829152599296663,13.358904483627802,0.06983920868955976,-0.1751276489686116,0.1819472871720791,0.25312148593366146,0.0,55,1.7356797443950756,97.6278802639902,93.1391042470932,0,0,1.0,1,1.0,FATIGUED,INTERMEDIATE,0.931391042470932,0.82847760617733,0,beginner,,,,,,STABLE,CONSTANT,EXTENDING,STABLE
session_20250908_191720_user,session_20250908_191720_user_rep_001,session_20250908_191720_user_rep_001_35,1757355460.9711852,user,70,0,1,NONE,MEDIUM,standing,SHALLOW,FAIR,166.43537409511288,169.11546787719988,173.84241125628955,92.62340392248464,0.0,0.0,2.680093782086999,13.582865570937358,0.1325414758647184,1.9177468374714293,0.18356846645474434,0.25714037008583546,0.0,55,1.7356797443950756,97.6278802639902,92.84935176372528,0,0,1.0,1,1.0,FATIGUED,INTERMEDIATE,0.9284935176372529,0.821233794093132,0,beginner,,,,,,STABLE,CONSTANT,EXTENDING,STABLE
session_20250908_191720_user,session_20250908_191720_user_rep_001,session_20250908_191720_user_rep_001_36,1757355461.0057838,user,70,0,1,NONE,MEDIUM,standing,SHALLOW,FAIR,165.63007260630027,169.46961619888327,173.14505058633074,93.14994901383535,0.0,0.0,3.8395435925829986,13.833506219342489,0.08094427740616175,-1.3835530030532817,0.18611015379428864,0.25876893661916256,0.0,55,1.7356797443950756,97.6278802639902,92.57459394633771,0,0,1.0,1,1.0,FATIGUED,INTERMEDIATE,0.9257459394633771,0.8143648486584425,0,beginner,,,,,,STABLE,CONSTANT,EXTENDING,STABLE
session_20250908_191720_user,session_20250908_191720_user_rep_001,session_20250908_191720_user_rep_001_37,1757355461.033692,user,70,0,1,NONE,MEDIUM,standing,SHALLOW,FAIR,166.06399496092223,169.8501165204898,173.50860110689098,92.93372396728199,0.0,0.0,3.7861215595675617,13.38104917699332,0.06959259523667263,-0.30438966503032117,0.18592465296387672,0.26135763339698315,0.0,55,1.7356797443950756,97.6278802639902,92.35472068190576,0,0,1.0,1,1.0,FATIGUED,INTERMEDIATE,0.9235472068190576,0.8088680170476437,0,beginner,,,,,,STABLE,CONSTANT,EXTENDING,STABLE
session_20250908_191720_user,session_20250908_191720_user_rep_001,session_20250908_191720_user_rep_001_38,1757355461.0728815,user,70,0,1,NONE,MEDIUM,standing,SHALLOW,FAIR,173.1165460634455,169.7832183097094,175.20059187851547,92.86842538310918,0.0,0.0,3.3333277537360857,9.500130903802845,0.018182306536255848,-1.3785411116153756,0.1856488659977913,0.2607381734997034,0.0,55,1.7356797443950756,97.6278802639902,92.36938185989858,0,0,1.0,1,1.0,FATIGUED,INTERMEDIATE,0.9236938185989858,0.8092345464974642,0,beginner,,,,,,STABLE,CONSTANT,EXTENDING,STABLE
session_20250908_191720_user,session_20250908_191720_user_rep_001,session_20250908_191720_user_rep_001_39,1757355461.096276,user,70,0,1,NONE,MEDIUM,standing,SHALLOW,FAIR,172.52791756895488,170.3667854357844,173.9755939798983,93.73119723151424,0.0,0.0,2.1611321331704687,9.502942775144826,0.073425223005259,1.481311103344136,0.18817652016878128,0.2617912944406271,0.0,55,1.7356797443950756,97.6278802639902,92.42727369070055,0,0,1.0,1,1.0,FATIGUED,INTERMEDIATE,0.9242727369070054,0.8106818422675133,0,beginner,,,,,,STABLE,CONSTANT,EXTENDING,STABLE
session_20250908_191720_user,session_20250908_191720_user_rep_001,session_20250908_191720_user_rep_001_40,1757355461.137324,user,70,0,1,NONE,MEDIUM,standing,SHALLOW,FAIR,172.00342372017192,170.86725956799262,173.56617417318824,93.9643357311231,0.0,0.0,1.1361641521793047,9.516287062130825,0.05734684307902275,-0.4311336951567902,0.18952888622879982,0.2634480781853199,0.0,55,1.7356797443950756,97.6278802639902,92.57308401167393,0,0,1.0,1,1.0,FATIGUED,INTERMEDIATE,0.9257308401167392,0.8143271002918482,0,beginner,,,,,,STABLE,CONSTANT,EXTENDING,STABLE
session_20250908_191720_user,session_20250908_191720_user_rep_001,session_20250908_191720_user_rep_001_41,1757355461.1610007,user,70,0,1,NONE,MEDIUM,standing,SHALLOW,FAIR,171.9297885390089,172.16420909117983,173.07742916040104,94.28114581346085,0.0,0.0,0.23442055217091706,8.836667983228494,0.09457921873696686,0.9983674829503033,0.1897803731262684,0.2669662684202194,0.0,55,1.7356797443950756,97.6278802639902,92.65209071338177,0,0,1.0,1,1.0,FATIGUED,INTERMEDIATE,0.9265209071338176,0.8163022678345442,0,beginner,,,,,,STABLE,CONSTANT,EXTENDING,STABLE
session_20250908_191720_user,session_20250908_191720_user_rep_001,session_20250908_191720_user_rep_001_42,1757355461.1928852,user,70,0,1,NONE,MEDIUM,standing,SHALLOW,FAIR,171.06159698777878,172.1730758371883,172.37470875619454,94.74951654634607,0.0,0.0,1.111478849409508,9.314070652796053,0.02017483283559485,-1.995116297580823,0.19033829122781754,0.2674710564315319,0.0,55,1.7356797443950756,97.6278802639902,92.91445747017862,0,0,1.0,1,1.0,FATIGUED,INTERMEDIATE,0.9291445747017861,0.8228614367544651,0,beginner,,,,,,STABLE,CONSTANT,EXTENDING,STABLE
session_20250908_191720_user,session_20250908_191720_user_rep_001,session_20250908_191720_user_rep_001_43,1757355461.2533302,user,70,0,1,NONE,MEDIUM,standing,SHALLOW,FAIR,171.53887487196178,173.72174474742258,173.05517066227748,94.78965503231007,0.0,0.0,2.1828698754607956,8.188544655897594,0.1126841922269944,2.480592082907567,0.1923438459634781,0.2711639665067196,0.0,55,1.7356797443950756,97.6278802639902,63.013172447681434,0,0,1.0,1,1.0,FATIGUED,INTERMEDIATE,0.6301317244768143,0.8253293111920357,0,beginner,,,,,,STABLE,CONSTANT,EXTENDING,STABLE
session_20250908_191720_user,session_20250908_191720_user_rep_001,session_20250908_191720_user_rep_001_44,1757355461.2764957,user,70,0,1,NONE,MEDIUM,standing,SHALLOW,FAIR,171.75157317002646,174.8484087959684,173.17264791728482,95.03761721161462,0.0,0.0,3.096835625941935,7.44445446333619,0.07342441435432526,-1.0527312566895444,0.19341042265295982,0.2736859396100044,0.0,55,1.7356797443950756,97.6278802639902,92.99388945102692,0,0,1.0,1,1.0,FATIGUED,INTERMEDIATE,0.9299388945102691,0.8248472362756729,0,beginner,,,,,,STABLE,CONSTANT,EXTENDING,STABLE
session_20250908_191720_user,session_20250908_191720_user_rep_001,session_20250908_191720_user_rep_001_45,1757355461.317759,user,70,0,1,NONE,MEDIUM,standing,SHALLOW,FAIR,171.46865649518213,174.9670978785708,172.50692444248958,95.67938637889749,0.0,0.0,3.4984413833886663,7.535692014581691,0.048207443456005444,-0.676180429491744,0.19420596584677696,0.2752981558442116,0.0,55,1.7356797443950756,97.6278802639902,92.96004354953766,0,0,1.0,1,1.0,FATIGUED,INTERMEDIATE,0.9296004354953766,0.8240010887384415,0,beginner,,,,,,STABLE,CONSTANT,EXTENDING,STABLE
session_20250908_191720_user,session_20250908_191720_user_rep_001,session_20250908_191720_user_rep_001_46,1757355461.3843267,user,70,0,1,NONE,MEDIUM,standing,SHALLOW,FAIR,171.60926029232684,175.93840507199604,173.16671949705403,95.49677136672327,0.0,0.0,4.329144779669207,6.917963686487289,0.06472096362731793,0.4428017626257657,0.19519536569714546,0.2774997055530548,0.0,55,1.7356797443950756,97.6278802639902,93.00334721803665,0,0,1.0,1,1.0,FATIGUED,INTERMEDIATE,0.9300334721803665,0.8250836804509163,0,beginner,,,,,,STABLE,CONSTANT,EXTENDING,STABLE
