session_id,rep_id,frame_number,timestamp,phase,knee_angle_left,knee_angle_right,hip_angle,back_angle,ankle_angle_left,ankle_angle_right,center_of_mass_x,center_of_mass_y,movement_velocity,acceleration,jerk,knee_symmetry_ratio,ankle_symmetry_ratio,weight_distribution_ratio,postural_sway,base_of_support_width,landmark_visibility,frame_quality_score,head_position_x,head_position_y,shoulder_alignment,heel_lift_left,heel_lift_right,foot_stability_score
session_20250901_000632_user,session_20250901_000632_user_rep_001,15,1756681597.368912,bottom,81.78411552463218,69.95379728690914,79.85262799730751,118.8101363850643,0.0,0.0,0.397910974919796,0.5340459272265434,0.0018189365914929728,7.809070124823866e-05,1.6793598537316955e-05,1.0,1.0,1.0,0.0,0.0,0.9513931795954704,0.9805572718381883,,,,,,
session_20250901_000632_user,session_20250901_000632_user_rep_001,16,1756681597.4002023,bottom,79.36697762428457,68.99873375481916,77.09928625397397,119.89619805055621,0.0,0.0,0.39725564420223236,0.5392763689160347,0.0013042246369401262,-0.0001273491326907388,-5.082956484853125e-05,1.0,1.0,1.0,0.0,0.0,0.947861559689045,0.9791446238756181,,,,,,
session_20250901_000632_user,session_20250901_000632_user_rep_001,17,1756681597.431887,bottom,77.42542604738674,65.01853199582175,74.4312041320339,121.27909573819393,0.0,0.0,0.39819174259901047,0.5423691347241402,0.0007994895257421454,-0.00012488067953554191,6.107403677366248e-07,1.0,1.0,1.0,0.0,0.0,0.9464643076062202,0.9785857230424881,,,,,,
session_20250901_000632_user,session_20250901_000632_user_rep_001,18,1756681597.4656558,bottom,78.82505409043043,62.44458481956909,72.40693989386182,123.0409683412946,0.0,0.0,0.39776434004306793,0.5452970862388611,0.0007321060966609917,-1.6671890317114788e-05,2.6772829608073164e-05,1.0,1.0,1.0,0.0,0.0,0.9457827135920525,0.9783130854368209,,,,,,
session_20250901_000632_user,session_20250901_000632_user_rep_001,19,1756681597.4957404,bottom,68.38870201067085,56.55446465414871,68.31740653392589,123.76860224406724,0.0,0.0,0.3993525505065918,0.5486815869808197,0.0009250021098521332,4.772599463079117e-05,1.5933212202849254e-05,1.0,1.0,1.0,0.0,0.0,0.943556658923626,0.9774226635694505,,,,,,
session_20250901_000632_user,session_20250901_000632_user_rep_001,20,1756681597.5276105,bottom,68.70625405511171,54.170659504312404,66.20468732191313,124.33485182258299,0.0,0.0,0.39966532588005066,0.5529331415891647,0.001054754925167959,3.210321491174044e-05,-3.865360868037314e-06,1.0,1.0,1.0,0.0,0.0,0.9421917051076889,0.9768766820430757,,,,,,
session_20250901_000632_user,session_20250901_000632_user_rep_001,21,1756681597.5612948,bottom,67.78129175216633,52.742223902176384,63.69603176668579,125.60321106982776,0.0,0.0,0.4006209820508957,0.5554624944925308,0.0006689864193531802,-9.54461698438564e-05,-3.1558045971506304e-05,1.0,1.0,1.0,0.0,0.0,0.9403219521045685,0.9761287808418275,,,,,,
session_20250901_000632_user,session_20250901_000632_user_rep_001,22,1756681597.5835276,bottom,68.6350905612603,52.730097826548175,63.267296086531154,125.95200248393817,0.0,0.0,0.40052637457847595,0.5564719438552856,0.0002508507024374997,-0.00010345440867502713,-1.9813844627251216e-06,1.0,1.0,1.0,0.0,0.0,0.9387199804186821,0.9754879921674728,,,,,,
session_20250901_000632_user,session_20250901_000632_user_rep_001,23,1756681597.615469,bottom,69.18202259709224,52.27736921079429,62.66444086082244,126.46592736053665,0.0,0.0,0.4006103500723839,0.5581154227256775,0.00040715713971650595,3.8673065673700155e-05,3.516493143346508e-05,1.0,1.0,1.0,0.0,0.0,0.9366430044174194,0.9746572017669679,,,,,,
session_20250901_000632_user,session_20250901_000632_user_rep_001,24,1756681597.6494622,bottom,71.70458240185664,52.23694158009415,62.95671876510693,126.55596871462313,0.0,0.0,0.4001660495996475,0.5576596707105637,0.00015747793965620348,-6.177519153643898e-05,-2.4852732334768584e-05,1.0,1.0,1.0,0.0,0.0,0.9353432580828667,0.9741373032331466,,,,,,
session_20250901_000632_user,session_20250901_000632_user_rep_001,25,1756681597.6821537,bottom,72.81255471129134,52.43225186847474,63.48175225189671,126.43607252036563,0.0,0.0,0.4004875123500824,0.5563981980085373,0.00032208608266064517,4.0727059202772924e-05,2.536092782579239e-05,1.0,1.0,1.0,0.0,0.0,0.9335875362157822,0.9734350144863129,,,,,,
session_20250901_000632_user,session_20250901_000632_user_rep_001,26,1756681597.7100494,bottom,72.63914419179568,52.4010367369263,65.45111611091491,126.00794716032007,0.0,0.0,0.40031906962394714,0.5547452867031097,0.0004110784648783682,2.2018339755398398e-05,-4.628878685064393e-06,1.0,1.0,1.0,0.0,0.0,0.9315565899014473,0.972622635960579,,,,,,
session_20250901_000632_user,session_20250901_000632_user_rep_001,27,1756681597.7417455,bottom,73.37059705648736,52.81280232863659,67.18308377653156,125.49615722745412,0.0,0.0,0.4005006030201912,0.5533700287342072,0.000343215480879629,-1.6790540957131785e-05,-9.602025474097716e-06,1.0,1.0,1.0,0.0,0.0,0.9295572265982628,0.9718228906393052,,,,,,
session_20250901_000632_user,session_20250901_000632_user_rep_001,28,1756681597.77608,bottom,75.88129013203722,53.88695007539941,70.08980199991109,124.16911319480198,0.0,0.0,0.4023992195725441,0.5499249622225761,0.0009732450421301775,0.00015588081350177046,4.27220448959256e-05,1.0,1.0,1.0,0.0,0.0,0.9280272871255875,0.971210914850235,,,,,,
session_20250901_000632_user,session_20250901_000632_user_rep_001,29,1756681597.8107097,bottom,79.86450173144567,60.38371960232284,71.78872312008872,123.80391600882467,0.0,0.0,0.40290793776512146,0.543522298336029,0.0015891283421096266,0.000152380770248926,-8.659745877032069e-07,1.0,1.0,1.0,0.0,0.0,0.925888791680336,0.9703555166721345,,,,,,
session_20250901_000632_user,session_20250901_000632_user_rep_001,30,1756681597.8335404,bottom,91.72272101741284,62.50388412476064,76.1819342054714,122.64780254868731,0.0,0.0,0.40377970039844513,0.5362486615777016,0.001812509892742194,5.526867305206345e-05,-2.402730545192614e-05,1.0,1.0,1.0,0.0,0.0,0.9215689972043037,0.9686275988817215,,,,,,
session_20250901_000632_user,session_20250901_000632_user_rep_001,31,1756681597.8589878,bottom,100.4369557571709,67.59167721435925,82.4480597290126,120.49012496551748,0.0,0.0,0.40443433076143265,0.5280001610517502,0.0020472466615227753,5.807816129082014e-05,6.951186723870056e-07,1.0,1.0,1.0,0.0,0.0,0.9205456450581551,0.9682182580232621,,,,,,
session_20250901_000632_user,session_20250901_000632_user_rep_001,32,1756681597.8939884,bottom,106.93542449285857,75.1402003615663,88.18869981691282,118.11814130121138,0.0,0.0,0.40514056384563446,0.520519495010376,0.0018590831972255814,-4.655507565032115e-05,-2.5888172709442698e-05,1.0,1.0,1.0,0.0,0.0,0.9207246080040932,0.9682898432016374,,,,,,
session_20250901_000632_user,session_20250901_000632_user_rep_001,33,1756681597.9221225,bottom,105.08962999546422,80.83312142084449,92.30139184789743,115.9521292829329,0.0,0.0,0.40550389140844345,0.5145355239510536,0.18723449544341947,5.789612033960359,180.8215913504627,1.0,1.0,1.0,0.0,0.0,0.9161681979894638,0.6664672791957855,,,,,,
session_20250901_000632_user,session_20250901_000632_user_rep_001,34,1756681597.960807,bottom,115.11943482018181,91.47232923698185,100.44170188181764,113.33026172193902,0.0,0.0,0.4047495573759079,0.5063379034399986,0.2571082908205046,2.1822859982983633,-112.6633676679309,1.0,1.0,1.0,0.0,0.0,0.9143079742789268,0.9657231897115708,,,,,,
session_20250901_000632_user,session_20250901_000632_user_rep_001,35,1756681597.9961662,bottom,118.82898898707766,97.64435797793962,106.03362908183863,111.17082973968601,0.0,0.0,0.40467050671577454,0.49981551617383957,0.2037210044175352,-1.6673822707869188,-120.23215736858927,1.0,1.0,1.0,0.0,0.0,0.9118674099445343,0.9647469639778137,,,,,,
session_20250901_000632_user,session_20250901_000632_user_rep_001,36,1756681598.018858,ascent,129.9953579865526,105.58726432074064,113.89510212571557,109.75399984992838,0.0,0.0,0.402059905230999,0.49245379865169525,0.24394857739413592,1.2563804324439358,91.31443877027644,1.0,1.0,1.0,0.0,0.0,0.913378082215786,0.9653512328863145,,,,,,
session_20250901_000632_user,session_20250901_000632_user_rep_001,37,1756681598.0680244,ascent,136.51092052220503,114.70645222197247,120.71992178208467,108.86254457843756,0.0,0.0,0.397738441824913,0.4875737503170967,0.20358242232746443,-1.2607086037296704,-78.61327884750045,1.0,1.0,1.0,0.0,0.0,0.9116606935858727,0.964664277434349,,,,,,
session_20250901_000632_user,session_20250901_000632_user_rep_001,38,1756681598.0948384,ascent,148.08216564520313,124.73462555273898,130.8435956434571,106.66948532042335,0.0,0.0,0.39533740282058716,0.48335666209459305,0.15155906599872343,-1.6247842483439752,-11.370746032550668,1.0,1.0,1.0,0.0,0.0,0.9141324013471603,0.9656529605388642,,,,,,
session_20250901_000632_user,session_20250901_000632_user_rep_001,39,1756681598.1280017,standing,156.03531987798624,137.6913452229341,143.7955416209524,101.60727442770389,0.0,0.0,0.3905954658985138,0.4786216467618942,0.2092912843513073,1.8030824156843348,107.05852436628811,1.0,1.0,1.0,0.0,0.0,0.9185649678111076,0.667425987124443,,,,,,
session_20250901_000632_user,session_20250901_000632_user_rep_001,1,1756681598.178535,standing,154.91120528862692,146.48442352896083,150.11727875461582,99.07107811309987,0.0,0.0,0.3898850381374359,0.476414754986763,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9221565499901772,0.9688626199960708,,,,,,
session_20250901_000632_user,session_20250901_000632_user_rep_001,2,1756681598.201988,standing,160.41405213519218,152.24063170743352,156.7727632256472,96.83380785879832,0.0,0.0,0.3889196589589119,0.47251318395137787,0.1255278937216171,3.920464938053256,122.44326639138096,1.0,1.0,1.0,0.0,0.0,0.9206570535898209,0.6682628214359283,,,,,,
session_20250901_000632_user,session_20250901_000632_user_rep_001,3,1756681598.218014,standing,164.91344711617157,158.3034256213702,163.5065582580301,94.1086427193995,0.0,0.0,0.38722090423107147,0.47075433284044266,0.07637010840744125,-1.535287242084802,-170.39308554299006,1.0,1.0,1.0,0.0,0.0,0.9249339550733566,0.9699735820293427,,,,,,
session_20250901_000632_user,session_20250901_000632_user_rep_001,4,1756681598.2656565,standing,165.475522690349,161.74686644428468,167.00486692680875,91.92832507606498,0.0,0.0,0.38919784128665924,0.47126540541648865,0.06377317440368069,-0.3934252111187094,35.662432657594486,1.0,1.0,1.0,0.0,0.0,0.9273570030927658,0.9709428012371064,,,,,,
session_20250901_000632_user,session_20250901_000632_user_rep_001,5,1756681598.2814858,standing,171.44342554018687,165.50899177836513,172.27370598684337,90.46313958440534,0.0,0.0,0.389142170548439,0.4705314412713051,0.02298888320640222,-1.273767757283329,-27.494702439355642,1.0,1.0,1.0,0.0,0.0,0.9278174191713333,0.9711269676685335,,,,,,
session_20250901_000632_user,session_20250901_000632_user_rep_001,6,1756681598.313649,standing,175.48803541138793,171.39055192922962,173.706785011145,92.01326281283102,0.0,0.0,0.3875928670167923,0.46825581789016724,0.08598004093679287,1.9673286786524877,101.22534969092327,1.0,1.0,1.0,0.0,0.0,0.9286863282322884,0.6714745312929153,,,,,,
session_20250901_000632_user,session_20250901_000632_user_rep_001,7,1756681598.3452818,standing,177.1731887782278,177.8753525799831,176.184771349644,93.8177622144172,0.0,0.0,0.3865569159388542,0.4677523225545883,0.035973612755333124,-1.5617919057693053,-110.220868869761,1.0,1.0,1.0,0.0,0.0,0.9335053786635399,0.9734021514654161,,,,,,
session_20250901_000632_user,session_20250901_000632_user_rep_001,8,1756681598.3770497,standing,178.8343524214685,177.12124309471844,175.14802680793878,94.81800078815279,0.0,0.0,0.38583992421627045,0.46785300970077515,0.022612681591179285,-0.41728623508153134,35.7449983450319,1.0,1.0,1.0,0.0,0.0,0.9349693283438683,0.9739877313375473,,,,,,
session_20250901_000632_user,session_20250901_000632_user_rep_001,9,1756681598.4089837,standing,178.0511161924791,176.51850095940566,173.69975913660326,96.10980040094744,0.0,0.0,0.38545985519886017,0.4681004360318184,0.014163975901933405,-0.26386847930449636,4.791516168769303,1.0,1.0,1.0,0.0,0.0,0.9373321905732155,0.9749328762292861,,,,,,
session_20250901_000632_user,session_20250901_000632_user_rep_001,10,1756681598.440959,standing,177.64904696247788,176.83697696950892,173.3360560343334,96.88383722602435,0.0,0.0,0.3849136233329773,0.46772070974111557,0.020777058044522755,0.20653860989641445,14.691670872083389,1.0,1.0,1.0,0.0,0.0,0.9410601481795311,0.9764240592718125,,,,,,
session_20250901_000632_user,session_20250901_000632_user_rep_001,11,1756681598.4724164,standing,177.45919447046379,176.52074088405718,173.01094184976387,97.0773514799794,0.0,0.0,0.3845495134592056,0.4672071039676666,0.019662829682139844,-0.03479938281601578,-7.5374254326892896,1.0,1.0,1.0,0.0,0.0,0.944660522043705,0.977864208817482,,,,,,
session_20250901_000632_user,session_20250901_000632_user_rep_001,12,1756681598.504672,standing,176.83058629652635,175.91011089285743,172.41889789847286,97.33574060595014,0.0,0.0,0.3842930421233177,0.46715737134218216,0.008159272931068938,-0.3592770464666276,-10.13402890631465,1.0,1.0,1.0,0.0,0.0,0.9479801654815674,0.979192066192627,,,,,,
session_20250901_000632_user,session_20250901_000632_user_rep_001,13,1756681598.5363014,standing,176.9198371590371,176.93629799306498,172.39907664362008,97.2436364522754,0.0,0.0,0.38437677174806595,0.4673178791999817,0.005654031590729497,-0.07824325371015868,8.77719762711293,1.0,1.0,1.0,0.0,0.0,0.9506415948271751,0.9802566379308701,,,,,,
session_20250901_000632_user,session_20250901_000632_user_rep_001,14,1756681598.5677533,standing,177.46114564030893,178.91128653949312,172.53773776340915,96.92069535850001,0.0,0.0,0.3846590965986252,0.4674603119492531,0.009876093482432131,0.13186268901650894,6.561991580638421,1.0,1.0,1.0,0.0,0.0,0.9527579545974731,0.9811031818389893,,,,,,
session_20250901_000632_user,session_20250901_000632_user_rep_001,15,1756681598.5993872,standing,176.45110040973321,179.96214585354207,172.34335822260255,96.82057996806374,0.0,0.0,0.38499629497528076,0.4677089974284172,0.013085619916398955,0.10023936098240406,-0.9876541787374431,1.0,1.0,1.0,0.0,0.0,0.9546214267611504,0.9818485707044602,,,,,,
session_20250901_000632_user,session_20250901_000632_user_rep_001,16,1756681598.6311228,standing,176.21949717599858,179.14198104335534,172.66315323544555,96.5473959052552,0.0,0.0,0.38548191636800766,0.4678773209452629,0.016052091843932477,0.092648325697284,-0.23708186918867485,1.0,1.0,1.0,0.0,0.0,0.9562266618013382,0.9824906647205354,,,,,,
session_20250901_000632_user,session_20250901_000632_user_rep_001,17,1756681598.6627326,standing,175.92803898278922,178.64489482974992,173.17371362748753,96.2038794540757,0.0,0.0,0.3857285901904106,0.46810081601142883,0.010395929621794437,-0.17665225646986912,-8.410748072655965,1.0,1.0,1.0,0.0,0.0,0.9577355235815048,0.9830942094326021,,,,,,
session_20250901_000632_user,session_20250901_000632_user_rep_001,18,1756681598.6966395,standing,176.95224869526524,179.25025613657633,174.72986753545433,94.93492296572617,0.0,0.0,0.38670237362384796,0.4682474583387375,0.030755943256598358,0.6358803388396942,25.376874067536306,1.0,1.0,1.0,0.0,0.0,0.9581469744443893,0.9832587897777558,,,,,,
session_20250901_000632_user,session_20250901_000632_user_rep_001,19,1756681598.7285304,standing,178.8294901996703,178.93360262216868,175.03352235430583,94.34214704222434,0.0,0.0,0.3872649148106575,0.4692719578742981,0.03650319933160028,0.17949728354422637,-14.25367472966193,1.0,1.0,1.0,0.0,0.0,0.9562369287014008,0.9824947714805603,,,,,,
session_20250901_000632_user,session_20250901_000632_user_rep_001,20,1756681598.7592835,standing,179.85694331042473,177.53479661785013,175.08878508969775,93.53198280727855,0.0,0.0,0.3878294602036476,0.4716525748372078,0.07641303555284912,1.2464569343913807,33.32309479150819,1.0,1.0,1.0,0.0,0.0,0.9531498476862907,0.9812599390745163,,,,,,
session_20250901_000632_user,session_20250901_000632_user_rep_001,21,1756681598.7893631,standing,173.83253104679366,171.53344525227854,174.69394767618013,92.00032462246608,0.0,0.0,0.38868220895528793,0.4732712656259537,0.057140924906217555,-0.60190314544719,-57.727654556005106,1.0,1.0,1.0,0.0,0.0,0.952648252248764,0.9810593008995057,,,,,,
session_20250901_000632_user,session_20250901_000632_user_rep_001,22,1756681598.823439,standing,168.37067794354417,166.71057481479443,169.89448284643524,90.48866968751658,0.0,0.0,0.3893715515732765,0.4783775955438614,0.16092664120108094,3.2414171045290496,120.03389716039773,1.0,1.0,1.0,0.0,0.0,0.9512440636754036,0.6804976254701615,,,,,,
session_20250901_000632_user,session_20250901_000632_user_rep_001,23,1756681598.854768,standing,167.15437559530378,163.32020276221155,165.67829156148898,91.8609178432017,0.0,0.0,0.38951384276151657,0.4820081740617752,0.11347663749187875,-1.4819501095507401,-147.5193680331877,1.0,1.0,1.0,0.0,0.0,0.9497068002820015,0.9798827201128006,,,,,,
session_20250901_000632_user,session_20250901_000632_user_rep_001,24,1756681598.8865309,standing,162.71478656541143,150.7908908283095,156.10970660332387,95.67186805386638,0.0,0.0,0.38968727737665176,0.48678217828273773,0.14919921278299683,1.115681142841308,81.12875907548687,1.0,1.0,1.0,0.0,0.0,0.9500605016946793,0.9800242006778717,,,,,,
session_20250901_000632_user,session_20250901_000632_user_rep_001,25,1756681598.910593,standing,156.70162909483597,139.7032731349227,146.9916580236507,99.23523283460017,0.0,0.0,0.3900526836514473,0.4919453635811806,0.16165901696242363,0.38914239673918827,-22.691129403854728,1.0,1.0,1.0,0.0,0.0,0.9488280713558197,0.9795312285423279,,,,,,
session_20250901_000632_user,session_20250901_000632_user_rep_001,26,1756681598.9506774,standing,141.70308972718286,122.71878132534043,134.6367866157383,101.8272866027512,0.0,0.0,0.3907705321907997,0.49680350720882416,0.15274757381739715,-0.27718002269830855,-20.72518001162969,1.0,1.0,1.0,0.0,0.0,0.950040340423584,0.9800161361694337,,,,,,
session_20250901_000632_user,session_20250901_000632_user_rep_001,27,1756681598.9720256,descent,122.43529358480086,111.5573995089227,121.90741413577375,104.83657486276175,0.0,0.0,0.3931800350546837,0.5023482441902161,0.18804269227766304,1.0978134042650527,42.767563355710216,1.0,1.0,1.0,0.0,0.0,0.952305518090725,0.98092220723629,,,,,,
session_20250901_000632_user,session_20250901_000632_user_rep_001,28,1756681599.0132918,descent,111.95432800531975,96.83003606673036,108.52934888822448,108.6980283215143,0.0,0.0,0.39585986733436584,0.5089406296610832,0.22134271078605702,1.0357581522766153,-1.9301560785139507,1.0,1.0,1.0,0.0,0.0,0.9525378420948982,0.9810151368379594,,,,,,
session_20250901_000632_user,session_20250901_000632_user_rep_001,29,1756681599.040545,bottom,106.55431765396655,88.89551250455135,100.40298828394558,111.2144270728059,0.0,0.0,0.3980443552136421,0.5144227668642998,0.1835542875750862,-1.1753647341840336,-68.77439286586964,1.0,1.0,1.0,0.0,0.0,0.9510208070278168,0.9804083228111267,,,,,,
session_20250901_000632_user,session_20250901_000632_user_rep_001,30,1756681599.0892973,bottom,105.48660345343721,84.36340308656273,92.31221264341085,114.96846749002424,0.0,0.0,0.4010395482182503,0.5211191922426224,0.2281700689553858,1.3877217297398203,79.72180854283285,1.0,1.0,1.0,0.0,0.0,0.9485324695706367,0.9794129878282547,,,,,,
session_20250901_000632_user,session_20250901_000632_user_rep_001,31,1756681599.13076,bottom,95.10032539203218,78.76666598135301,83.89198077741322,117.97846265546097,0.0,0.0,0.4042072594165802,0.5284266173839569,0.24772567450889615,0.6082542527611066,-24.244424774469135,1.0,1.0,1.0,0.0,0.0,0.9449703395366669,0.9779881358146667,,,,,,
session_20250901_000632_user,session_20250901_000632_user_rep_001,32,1756681599.1590397,bottom,89.69957664889533,75.69077514590056,78.97640703638443,119.08666083242045,0.0,0.0,0.4040633961558342,0.5350149422883987,0.2049709943903181,-1.329834350381323,-60.28198062512078,1.0,1.0,1.0,0.0,0.0,0.944536454975605,0.977814581990242,,,,,,
session_20250901_000632_user,session_20250901_000632_user_rep_001,33,1756681599.192381,bottom,86.8970358735518,70.77675948127448,74.92445899549446,120.72568658046033,0.0,0.0,0.40439729392528534,0.5391122996807098,0.1278659746026072,-2.3982615146727424,-33.2321780917231,1.0,1.0,1.0,0.0,0.0,0.9442881122231483,0.9777152448892594,,,,,,
session_20250901_000632_user,session_20250901_000632_user_rep_001,34,1756681599.2220013,bottom,82.37631588783083,69.88851670408492,72.02083961524147,122.13046511222386,0.0,0.0,0.40282296389341354,0.5429217740893364,0.1282089593378438,0.010668139284612731,74.92694115825435,1.0,1.0,1.0,0.0,0.0,0.94415083527565,0.9776603341102601,,,,,,
session_20250901_000632_user,session_20250901_000632_user_rep_001,35,1756681599.254145,bottom,76.31179049248888,64.8721563814471,68.2057879428585,123.35270947838735,0.0,0.0,0.40349065512418747,0.5476907193660736,0.14977924050456984,0.6709183828142188,20.536312077605263,1.0,1.0,1.0,0.0,0.0,0.9445567652583122,0.9778227061033249,,,,,,
session_20250901_000632_user,session_20250901_000632_user_rep_001,36,1756681599.2860243,bottom,69.96098502740058,58.293387880680704,63.97694938133864,124.64771789475282,0.0,0.0,0.4042753055691719,0.5530781894922256,0.16933889686815626,0.6083802484736481,-1.9451755696498618,1.0,1.0,1.0,0.0,0.0,0.9440517127513885,0.9776206851005556,,,,,,
session_20250901_000632_user,session_20250901_000632_user_rep_001,37,1756681599.3106503,bottom,65.55243185238714,57.56491592085871,61.161592403818084,126.1024950273553,0.0,0.0,0.4049544930458069,0.5560188889503479,0.09387489176914217,-2.34721967091536,-91.93048077746893,1.0,1.0,1.0,0.0,0.0,0.9408807083964348,0.976352283358574,,,,,,
session_20250901_000632_user,session_20250901_000632_user_rep_001,38,1756681599.3581967,bottom,64.0123407678542,56.831889430770275,59.569022522855555,126.3280356792477,0.0,0.0,0.4048294275999069,0.5597618371248245,0.11648499954597347,0.7032609740983404,94.88163484469337,1.0,1.0,1.0,0.0,0.0,0.9389248341321945,0.9755699336528778,,,,,,
session_20250901_000632_user,session_20250901_000632_user_rep_001,39,1756681599.3924682,bottom,64.25085090888713,53.91620379970019,58.35250041140373,127.68176174880132,0.0,0.0,0.40439998358488083,0.5607910752296448,0.03468813874683441,-2.544195745176173,-101.00834539494886,1.0,1.0,1.0,0.0,0.0,0.9356921315193176,0.974276852607727,,,,,,
session_20250901_000632_user,session_20250901_000632_user_rep_001,40,1756681599.453555,bottom,65.33534355413492,52.52405664090292,58.09095269520605,127.90544163820326,0.0,0.0,0.40410784631967545,0.5614944845438004,0.023690603013916515,-0.3420654942714761,68.49468744813295,1.0,1.0,1.0,0.0,0.0,0.9333827942609787,0.9733531177043915,,,,,,
