session_id,rep_id,rep_number,rep_start_time,rep_end_time,rep_duration_seconds,total_frames,valid_frames,frame_quality,final_form_score,safety_score,depth_score,stability_score,tempo_score,symmetry_score,technique_score,faults_detected,fault_categories,fault_severities,movement_phase_durations,peak_depth_angle,min_knee_angle,max_knee_angle,depth_percentage,movement_smoothness,bilateral_asymmetry,center_of_mass_deviation,postural_stability,voice_feedback_given,user_response_time,correction_made
session_20250831_203310_fola,session_20250831_203310_fola_rep_001,1,1756668790.5064964,1756668799.6150866,9.108590126037598,275,275,1.0,0,0,0,0,0,0,0,1,,,,50.62055270560476,50.62055270560476,179.99833680357548,100.0,99.51547556104862,13.168229942570374,4.358490720526366,100.0,False,0,False
session_20250831_212428_fola,session_20250831_212428_fola_rep_001,1,1756671869.0879757,1756671878.4743445,9.386368751525879,275,275,1.0,90,75,100,100,100,0,0,1,,,,50.62055270560476,50.62055270560476,179.99833680357548,100.0,99.5506571465496,13.168229942570374,4.358490720526366,100.0,False,0,False
session_20250831_214709_fola,session_20250831_214709_fola_rep_001,1,1756673229.3708856,1756673238.535303,9.164417505264282,275,275,1.0,90,75,100,100,100,0,0,1,,,,50.62055270560476,50.62055270560476,179.99833680357548,100.0,99.50894396766415,13.168229942570374,4.358490720526366,100.0,False,0,0,,success,"['🏆 Outstanding overall performance!', '📏 Outstanding range of motion - maximum muscle activation!']","{'messages_generated': 0, 'voice_messages_sent': 0, 'priority_levels': [], 'feedback_categories': [], 'status': 'success'}",0,False
session_20250831_222216_fola,session_20250831_222216_fola_rep_001,1,1756675340.875744,1756675349.9208746,9.045130491256714,272,272,1.0,90,75,100,100,100,0,0,1,,,,52.23694158009415,52.23694158009415,179.96214585354207,100.0,99.57486344820677,13.201801537724588,4.360318328269098,100.0,False,0,0,,success,"['💎 Near-perfect execution - amazing work!', '⬇️ Ideal depth consistency - textbook execution!']","{'messages_generated': 0, 'voice_messages_sent': 0, 'priority_levels': [], 'feedback_categories': [], 'status': 'success'}",0,False
session_20250831_232950_fola,session_20250831_232950_fola_rep_001,1,1756679394.5295558,1756679403.6776285,9.148072719573975,272,272,1.0,90,75,100,100,100,0,0,1,,,,52.23694158009415,52.23694158009415,179.96214585354207,100.0,99.5797521842269,13.201801537724588,4.360318328269098,100.0,False,0,0,,success,"['💎 Near-perfect execution - amazing work!', '💪 Excellent depth - full range of motion achieved!']","{'messages_generated': 0, 'voice_messages_sent': 0, 'priority_levels': [], 'feedback_categories': [], 'status': 'success'}",0,False
session_20250831_233502_fola,session_20250831_233502_fola_rep_001,1,1756679706.393241,1756679715.4924054,9.099164485931396,272,272,1.0,90,75,100,100,100,0,0,1,,,,52.23694158009415,52.23694158009415,179.96214585354207,100.0,99.58270985078924,13.201801537724588,4.360318328269098,100.0,False,0,0,,success,"[""🌟 Exceptional form - you're crushing it!"", '💪 Excellent depth - full range of motion achieved!']","{'messages_generated': 0, 'voice_messages_sent': 0, 'priority_levels': [], 'feedback_categories': [], 'status': 'success'}",0,False
