user_name,timestamp_ms,frame_id,pose_confidence,fps,knee_left_deg,knee_right_deg,knee_avg_deg,trunk_angle_deg,hip_angle_deg,ankle_angle_deg,movement_phase,valgus_deviation_deg,depth_achieved,trunk_flex_excessive,landmarks_visible_count
mayoa,1757429214425,0,0.9696969696969697,25.829949759789216,67.87842743108223,133.5460557534035,100.71224159224286,102.6571151022153,97.46222738814144,0.0,bottom,0,0,1,33
mayoa,1757429214471,1,0.9696969696969697,25.829949759789216,70.5960061992213,129.9116333616432,100.25381978043225,102.83551073367389,97.00557677719421,0.0,bottom,0,0,1,33
mayoa,1757429214505,2,1.0,25.829949759789216,75.34149226174326,117.5204768786883,96.43098457021577,102.73528447865505,93.57005124554126,0.0,bottom,0,0,1,33
mayoa,1757429214538,3,1.0,25.829949759789216,79.48830949788011,96.9174427917402,88.20287614481015,103.36601044119058,83.81615610182584,0.0,bottom,0,1,1,33
mayoa,1757429214566,4,1.0,25.829949759789216,84.15678191154419,113.95375054654939,99.0552662290468,103.28589246114144,94.87436191283584,0.0,bottom,0,0,1,33
mayoa,1757429214600,5,1.0,25.829949759789216,90.93827015419483,131.73071170629663,111.33449093024572,103.61241420317597,106.18742060574665,0.0,bottom,0,0,1,33
mayoa,1757429214641,6,1.0,25.829949759789216,98.74826262059666,140.26894559534193,119.50860410796929,103.77881031447774,113.91365246237723,0.0,bottom,0,0,1,33
mayoa,1757429214666,7,1.0,25.829949759789216,102.34562005254747,143.84603995944167,123.09583000599457,103.5594992804601,117.37249274810331,0.0,ascent,0,0,1,33
mayoa,1757429214700,8,1.0,25.829949759789216,100.51444364506605,142.03651511465188,121.27547937985896,103.2592342764,115.81737800545132,0.0,ascent,0,0,1,33
mayoa,1757429214735,9,1.0,25.829949759789216,107.29458647056984,143.49726605486788,125.39592626271886,102.3379649019405,120.56544854759092,0.0,ascent,0,0,1,33
mayoa,1757429214783,10,1.0,25.829949759789216,121.43235897153944,151.91492852687907,136.67364374920925,101.95895626792269,131.49074429074875,0.0,ascent,0,0,1,33
mayoa,1757429214810,11,1.0,25.829949759789216,127.38055846564902,166.78629797500457,147.0834282203268,100.86479751041446,141.20759035122978,0.0,ascent,0,0,1,33
mayoa,1757429214860,12,1.0,25.829949759789216,133.16465119295083,171.6807583316815,152.42270476231616,100.06510815256898,146.71854085886108,0.0,standing,0,0,1,33
mayoa,1757429218807,9,1.0,29.195375576086587,105.34930126999309,153.43398163186052,129.3916414509268,99.26346160716508,125.96425303657271,0.0,descent,0,0,1,33
mayoa,1757429218845,10,1.0,29.195375576086587,103.93950175512111,149.5724094463389,126.75595560073,99.7989098780662,123.42104769487761,0.0,ascent,0,0,1,33
mayoa,1757429218898,11,1.0,29.195375576086587,97.0802423811879,140.58015998991596,118.83020118555193,100.27265732074235,115.8227130254698,0.0,ascent,0,0,1,33
mayoa,1757429218957,12,1.0,29.195375576086587,88.48945737680882,128.55655849154755,108.52300793417818,100.59743003584653,105.69546451597728,0.0,bottom,0,0,1,33
mayoa,1757429219013,13,1.0,29.195375576086587,87.31221590726607,120.05304180774775,103.6826288575069,100.6081140454703,101.6817903439896,0.0,bottom,0,0,1,33
mayoa,1757429219037,14,1.0,29.195375576086587,87.2591967355848,112.27178777613624,99.76549225586052,100.67970551304614,97.34085038533934,0.0,bottom,0,0,1,33
mayoa,1757429219072,15,1.0,29.195375576086587,85.5111150693042,111.18006336724504,98.34558921827463,100.78044848555456,95.74215851855806,0.0,bottom,0,0,1,33
mayoa,1757429219105,16,1.0,29.195375576086587,87.0503016863393,111.48629763456238,99.26829966045084,101.17794030452022,96.21988892612977,0.0,bottom,0,0,1,33
mayoa,1757429219159,17,1.0,29.195375576086587,85.25350560171843,120.1720764611923,102.71279103145537,101.33330587479696,99.6480250733697,0.0,bottom,0,0,1,33
mayoa,1757429219192,18,1.0,29.195375576086587,71.02859131494525,37.035268016687624,54.031929665816435,101.6549992805232,57.26887749140424,0.0,bottom,0,1,1,33
mayoa,1757429219225,19,1.0,29.195375576086587,65.32010481752663,146.46540584335378,105.8927553304402,101.53763115520862,99.69030860806149,0.0,bottom,0,0,1,33
mayoa,1757429219259,20,1.0,29.195375576086587,63.225156681774685,70.1712306736776,66.69819367772614,101.80546445621594,70.50338704427757,0.0,bottom,0,1,1,33
mayoa,1757429219292,21,1.0,29.195375576086587,60.94277335025551,20.74003200254915,40.841402676402325,102.18835978853161,44.10172525603354,0.0,bottom,0,1,1,33
mayoa,1757429219325,22,1.0,29.195375576086587,60.56291044968515,56.21817483307117,58.39054264137816,101.97249790764857,62.429950071149875,0.0,bottom,0,1,1,33
mayoa,1757429219362,23,1.0,29.195375576086587,59.567707293731694,54.077581239950014,56.822644266840854,101.72374235108413,61.474441168851854,0.0,bottom,0,1,1,33
mayoa,1757429219410,24,1.0,29.195375576086587,57.70663044645492,88.61735741557061,73.16199393101277,101.45695005347896,77.24763544378828,0.0,bottom,0,1,1,33
mayoa,1757429219444,25,1.0,29.195375576086587,56.548689518547484,58.65152573719702,57.60010762787225,101.24484494282335,62.038883515876336,0.0,bottom,0,1,1,33
mayoa,1757429219479,26,1.0,29.195375576086587,57.96907634612418,155.6126739822877,106.79087516420594,101.23639320537929,110.08559141698933,0.0,bottom,0,0,1,33
mayoa,1757429219505,27,1.0,29.195375576086587,57.58544287270138,164.32046116988286,110.95295202129212,101.26671178093144,113.1794835974528,0.0,bottom,0,0,1,33
mayoa,1757429219540,0,1.0,27.733437112863545,54.00967033570578,147.8442018893749,100.92693611254033,101.19709491877842,103.77316101391763,0.0,bottom,0,0,1,33
mayoa,1757429219561,1,1.0,27.733437112863545,55.69265781635271,170.58611348385654,113.13938565010463,101.46223761922971,115.15655219987944,0.0,bottom,0,0,1,33
mayoa,1757429219596,2,1.0,27.733437112863545,55.35351677860868,167.86593106840957,111.60972392350912,101.50632298027836,113.77720011135473,0.0,bottom,0,0,1,33
mayoa,1757429219644,3,1.0,27.733437112863545,55.54569294894228,167.67914673315755,111.61241984104991,101.52362078763264,113.95764412549418,0.0,bottom,0,0,1,33
mayoa,1757429219706,4,1.0,27.733437112863545,54.08234283612596,151.8065260821742,102.94443445915007,101.58829435356107,105.77560449731104,0.0,bottom,0,0,1,33
mayoa,1757429219740,5,1.0,27.733437112863545,54.0821862429031,177.31545075100337,115.69881849695324,101.70881016019446,110.55398934932477,0.0,bottom,0,0,1,33
mayoa,1757429219772,6,1.0,27.733437112863545,53.98151789352418,163.2441074439531,108.61281266873864,101.71141120511393,110.98259928961743,0.0,bottom,0,0,1,33
mayoa,1757429219805,7,1.0,27.733437112863545,53.05160294998332,172.75472007914567,112.90316151456449,101.74564156978029,107.94541912035635,0.0,bottom,0,0,1,33
mayoa,1757429219841,8,1.0,27.733437112863545,52.2569677982864,163.03844772909287,107.64770776368962,101.66224216389703,103.14790904952767,0.0,bottom,0,0,1,33
mayoa,1757429219869,9,1.0,27.733437112863545,52.51217461568596,167.85997547195686,110.1860750438214,101.65212669745014,105.62999810619029,0.0,bottom,0,0,1,33
mayoa,1757429219898,10,1.0,27.733437112863545,52.009241830983115,177.17640483574903,114.59282333336607,101.41802856874328,112.87701726576717,0.0,bottom,0,0,1,33
mayoa,1757429219929,11,1.0,27.733437112863545,52.30349803204337,163.6689614716736,107.98622975185849,101.4774744308916,104.33446631935654,0.0,bottom,0,0,1,33
mayoa,1757429219974,12,1.0,27.733437112863545,53.56618307556354,165.8286017994795,109.69739243752151,101.5350464194418,105.88059598919097,0.0,bottom,0,0,1,33
mayoa,1757429220000,13,1.0,27.733437112863545,52.59847178672161,155.27911681538478,103.93879430105319,101.49696306853457,100.98584109997577,0.0,bottom,0,0,1,33
mayoa,1757429220047,14,1.0,27.733437112863545,52.663777855876276,150.15018907653692,101.4069834662066,101.4865249504278,98.72991423324984,0.0,bottom,0,0,1,33
mayoa,1757429220083,15,1.0,27.733437112863545,52.27565779457847,173.78870192713828,113.03217986085838,101.24754121144667,109.37562652319708,0.0,bottom,0,0,1,33
mayoa,1757429220115,16,1.0,27.733437112863545,53.06021801773664,129.87475597617396,91.4674869969553,101.1620974215545,90.0070531625561,0.0,bottom,0,0,1,33
mayoa,1757429220154,17,1.0,27.733437112863545,53.858406242998605,136.8307590124653,95.34458262773195,101.20560680677437,93.31791042761199,0.0,bottom,0,0,1,33
mayoa,1757429220179,18,1.0,27.733437112863545,54.01019797813879,134.39601866887244,94.20310832350562,101.39240265311551,91.50044322225166,0.0,bottom,0,0,1,33
mayoa,1757429220212,19,1.0,27.733437112863545,56.00820287472935,122.5447322233799,89.27646754905462,100.91567446886266,88.65047054059919,0.0,bottom,0,0,1,33
mayoa,1757429220246,20,1.0,27.733437112863545,57.70697019724746,125.88689124581416,91.7969307215308,101.47813252482003,89.82113030566302,0.0,bottom,0,0,1,33
mayoa,1757429220295,21,1.0,27.733437112863545,60.380352678476434,143.5762344427604,101.97829356061843,102.10598188221336,97.76497668229322,0.0,bottom,0,0,1,33
mayoa,1757429220331,22,1.0,27.733437112863545,62.73458868170586,130.16240652874842,96.44849760522715,102.61079736646256,92.32281569324078,0.0,bottom,0,0,1,33
mayoa,1757429220363,23,1.0,27.733437112863545,67.63755302604804,115.40528788984571,91.52142045794687,103.01430965112056,87.53029164222,0.0,bottom,0,0,1,33
mayoa,1757429220396,24,1.0,27.733437112863545,71.52511714479262,121.76385185998178,96.6444845023872,103.28143296065056,92.60426207949013,0.0,bottom,0,0,1,33
mayoa,1757429220431,25,1.0,27.733437112863545,75.94691095710822,117.69712274561326,96.82201685136073,103.57734068074808,92.5673986281447,0.0,bottom,0,0,1,33
mayoa,1757429220466,26,1.0,27.733437112863545,78.32580353537807,110.42187537218575,94.37383945378191,103.9530408643096,89.66132690216992,0.0,bottom,0,0,1,33
mayoa,1757429220498,27,1.0,27.733437112863545,85.86258282847179,115.04737097300804,100.45497690073992,104.17994668982311,95.06759629868621,0.0,bottom,0,0,1,33
mayoa,1757429220561,0,1.0,27.4188206596551,89.41889852768442,109.84571696618406,99.63230774693423,104.03347478615129,93.95562328269364,0.0,bottom,0,0,1,33
mayoa,1757429220624,1,1.0,27.4188206596551,120.9455535422314,140.96181409350189,130.95368381786665,102.55917532361903,124.64505256641374,0.0,ascent,0,0,1,33
mayoa,1757429220685,2,1.0,27.4188206596551,117.17604901599195,148.5007678399424,132.83840842796718,101.63877186660113,126.95544579136634,0.0,ascent,0,0,1,33
mayoa,1757429220700,3,1.0,27.4188206596551,122.58349665863506,159.19723639120062,140.89036652491785,101.17434804117823,134.68247796819793,0.0,ascent,0,0,1,33
mayoa,1757429220736,4,1.0,27.4188206596551,133.67740164577296,177.01405320195235,155.34572742386266,100.40953743562758,147.3323441378202,0.0,standing,0,0,1,33
mayoa,1757429224167,16,1.0,27.824059082274417,99.49829896304844,149.9607632413164,124.72953110218242,100.5869488799689,120.91384983444802,0.0,descent,0,0,1,33
mayoa,1757429224200,17,1.0,27.824059082274417,88.42456502952669,132.62747614839375,110.52602058896022,101.3615726306732,106.8974058891396,0.0,descent,0,0,1,33
mayoa,1757429224227,18,1.0,27.824059082274417,86.49996545079912,124.85663390345074,105.67829967712493,101.2113920819395,101.97188181100645,0.0,bottom,0,0,1,33
mayoa,1757429224290,19,1.0,27.824059082274417,83.20136243546897,119.43534408297565,101.3183532592223,101.2327031671898,97.67986602036498,0.0,bottom,0,0,1,33
mayoa,1757429224318,20,1.0,27.824059082274417,85.08647761135451,132.01772382469377,108.55210071802415,101.51168782251213,104.7019905188237,0.0,bottom,0,0,1,33
mayoa,1757429224344,21,1.0,27.824059082274417,80.14699208863756,129.12113979937922,104.6340659440084,101.59397679802487,100.74917709811322,0.0,bottom,0,0,1,33
mayoa,1757429224376,22,1.0,27.824059082274417,75.5078627738532,119.2428686491488,97.375365711501,101.66690207209311,93.40826135535198,0.0,bottom,0,0,1,33
mayoa,1757429224410,23,1.0,27.824059082274417,70.36659964786718,107.86639654246356,89.11649809516537,101.95030308422126,85.12452922895187,0.0,bottom,0,0,1,33
mayoa,1757429224446,24,1.0,27.824059082274417,70.7471005345024,179.1971124029186,124.9721064687105,102.21082748443456,117.74821180651558,0.0,ascent,0,0,1,33
mayoa,1757429224477,25,1.0,27.824059082274417,62.96283412180573,136.52142078816712,99.74212745498642,102.16297287180774,94.32525623543023,0.0,bottom,0,0,1,33
mayoa,1757429224506,26,1.0,27.824059082274417,61.832367861739044,143.91597274077867,102.87417030125886,102.2455605918066,97.51408946403481,0.0,bottom,0,0,1,33
mayoa,1757429224535,27,1.0,27.824059082274417,59.16982183630038,124.39976598711775,91.78479391170906,102.29586456529022,86.71886368413514,0.0,bottom,0,0,1,33
mayoa,1757429224583,28,1.0,27.824059082274417,63.70883222655542,131.60122329668252,97.65502776161897,102.4036990503792,102.62852923352186,0.0,bottom,0,0,1,33
mayoa,1757429224631,0,1.0,27.808199378929842,62.787198754307525,96.66912927966581,79.72816401698667,102.37378507115932,85.07899884860495,0.0,bottom,0,1,1,33
mayoa,1757429224660,1,1.0,27.808199378929842,63.09104170939205,84.18419042315976,73.63761606627591,101.89117468050411,79.46551230379832,0.0,bottom,0,1,1,33
mayoa,1757429224685,2,1.0,27.808199378929842,57.748826632011514,79.88351754639085,68.81617208920119,101.56236848428895,73.57382955729442,0.0,bottom,0,1,1,33
mayoa,1757429224722,3,1.0,27.808199378929842,58.026641404946204,74.97519807364108,66.50091973929364,101.02701472190995,71.90723667084839,0.0,bottom,0,1,1,33
mayoa,1757429224753,4,1.0,27.808199378929842,55.085929878319874,129.1990365291441,92.14248320373198,101.08171590812404,96.0845200969958,0.0,bottom,0,0,1,33
mayoa,1757429224786,5,1.0,27.808199378929842,54.50099803837293,155.49348206158143,104.99724004997718,101.25475766126941,107.70407338573406,0.0,bottom,0,0,1,33
mayoa,1757429224820,6,1.0,27.808199378929842,54.257992471145855,158.0234519849243,106.14072222803507,101.429293226636,109.0688583896575,0.0,bottom,0,0,1,33
mayoa,1757429224858,7,1.0,27.808199378929842,52.1372604272759,153.5363007523189,102.8367805897974,101.31821796928129,105.73726693614513,0.0,bottom,0,0,1,33
mayoa,1757429224885,8,1.0,27.808199378929842,54.11485114076169,143.5254724978298,98.82016181929575,101.67645180380704,96.05981357390074,0.0,bottom,0,0,1,33
mayoa,1757429224918,9,1.0,27.808199378929842,53.90933104522938,158.4354645391885,106.17239779220894,101.52196595967519,102.84639996960047,0.0,bottom,0,0,1,33
mayoa,1757429224968,10,1.0,27.808199378929842,53.86883619039256,161.5740676590625,107.72145192472753,101.49024688065154,104.28990884460734,0.0,bottom,0,0,1,33
mayoa,1757429225001,11,1.0,27.808199378929842,54.02640880805992,111.80459336736425,82.91550108771209,101.87738234694025,80.65863736157792,0.0,bottom,0,0,1,33
mayoa,1757429225032,12,1.0,27.808199378929842,53.806304130436295,110.88119063593261,82.34374738318445,102.04373897943822,80.0080728543739,0.0,bottom,0,0,1,33
mayoa,1757429225066,13,1.0,27.808199378929842,53.99618671907384,96.51518365195462,75.25568518551422,101.87028468613009,72.56835590505001,0.0,bottom,0,1,1,33
mayoa,1757429225102,14,1.0,27.808199378929842,54.22828418780898,129.35662370783234,91.79245394782066,101.90842740994938,88.67035448791833,0.0,bottom,0,0,1,33
mayoa,1757429225130,15,1.0,27.808199378929842,53.727030832812986,131.31715208922242,92.52209146101771,101.84619846779444,89.86821719805056,0.0,bottom,0,0,1,33
mayoa,1757429225158,16,1.0,27.808199378929842,54.83759420807163,140.9892662696502,97.91343023886091,101.88564781821978,95.30950846086654,0.0,bottom,0,0,1,33
mayoa,1757429225190,17,1.0,27.808199378929842,54.31372208554257,144.5076399666301,99.41068102608634,101.97362739299564,97.37659512100245,0.0,bottom,0,0,1,33
mayoa,1757429225220,18,1.0,27.808199378929842,54.21619840394396,145.72418374147938,99.97019107271167,102.01788743982458,97.91751923174323,0.0,bottom,0,0,1,33
mayoa,1757429225248,19,1.0,27.808199378929842,54.357940030772504,141.62865402133122,97.99329702605186,102.03338596583211,96.0418000976209,0.0,bottom,0,0,1,33
mayoa,1757429225289,20,1.0,27.808199378929842,54.13743771529373,176.18988401477068,115.1636608650322,101.8845843454948,111.3985047045474,0.0,bottom,0,0,1,33
mayoa,1757429225317,21,1.0,27.808199378929842,53.97038457159929,164.50838676132912,109.2393856664642,101.76577695362613,112.4956150662155,0.0,bottom,0,0,1,33
mayoa,1757429225345,22,1.0,27.808199378929842,53.762960774034184,175.29400021417842,114.5284804941063,101.59262728365334,111.16422031709727,0.0,bottom,0,0,1,33
mayoa,1757429225379,23,1.0,27.808199378929842,53.65715304249845,160.5295123803383,107.09333271141838,101.62210560865282,110.22423261533346,0.0,bottom,0,0,1,33
mayoa,1757429225407,24,1.0,27.808199378929842,53.62887186836996,179.2599555237455,116.44441369605774,101.7454525633194,113.21821634366573,0.0,bottom,0,0,1,33
mayoa,1757429225442,25,1.0,27.808199378929842,53.43222470629354,176.59915393081644,115.01568931855499,101.66427972329396,114.56871580970815,0.0,bottom,0,0,1,33
mayoa,1757429225512,26,1.0,27.808199378929842,51.24003449872174,59.66439478594222,55.45221464233198,101.5113130182368,57.994955371928185,0.0,bottom,0,1,1,33
mayoa,1757429225588,27,1.0,27.808199378929842,52.15830286002123,30.134695345601756,41.14649910281149,101.42744912267536,43.41083089738312,0.0,bottom,0,1,1,33
mayoa,1757429225615,28,1.0,27.808199378929842,52.71811517319894,89.06743570890384,70.89277544105138,101.613056381527,68.21488017066302,0.0,bottom,0,1,1,33
mayoa,1757429225637,0,1.0,28.788835401268003,53.42077972255744,77.89839153690114,65.65958562972929,101.36480593429472,63.34764786536391,0.0,bottom,0,1,1,33
mayoa,1757429225678,1,1.0,28.788835401268003,52.8726541134358,65.9764406206221,59.42454736702895,102.07286531706839,58.404453231919106,0.0,bottom,0,1,1,33
mayoa,1757429225706,2,1.0,28.788835401268003,49.4476557600204,58.17204861737879,53.809852188699594,102.3383495747814,52.24057389321173,0.0,bottom,0,1,1,33
mayoa,1757429225755,3,1.0,28.788835401268003,58.81219309674285,43.51006575073204,51.16112942373745,101.54634240487405,46.78274309789745,0.0,bottom,0,1,1,33
mayoa,1757429225784,4,1.0,28.788835401268003,63.144717551730224,69.79643310301392,66.47057532737207,102.6949901540392,63.326742901412445,0.0,bottom,0,1,1,33
mayoa,1757429225828,5,1.0,28.788835401268003,64.74238380034458,95.862043788519,80.3022137944318,102.75051690603198,78.0115139913617,0.0,bottom,0,1,1,33
mayoa,1757429225881,6,1.0,28.788835401268003,82.6090922492189,126.67466099684275,104.64187662303083,103.19971998122219,100.83719165592943,0.0,bottom,0,0,1,33
mayoa,1757429225909,7,1.0,28.788835401268003,89.80141276333813,123.23959923954328,106.52050600144071,103.58077678682295,101.96977388600155,0.0,bottom,0,0,1,33
mayoa,1757429225945,8,1.0,28.788835401268003,95.87375610534403,135.6535707112568,115.76366340830042,103.65779644493816,110.87901138581887,0.0,bottom,0,0,1,33
mayoa,1757429225970,9,1.0,28.788835401268003,101.78211113851326,132.54491350877532,117.16351232364428,103.0323057079943,111.23794916723915,0.0,bottom,0,0,1,33
mayoa,1757429226004,10,1.0,28.788835401268003,108.76307237500623,143.7270079516695,126.24504016333786,102.63723101680507,119.6956068111065,0.0,ascent,0,0,1,33
mayoa,1757429226044,11,1.0,28.788835401268003,117.77701963307068,154.10129204909111,135.9391558410809,101.8595751702592,129.32784282857813,0.0,ascent,0,0,1,33
mayoa,1757429226069,12,1.0,28.788835401268003,127.42972168871258,162.6263054296582,145.02801355918538,101.12136062796542,138.4928531027099,0.0,ascent,0,0,1,33
mayoa,1757429226136,13,1.0,28.788835401268003,132.92148316476232,169.50599931365312,151.2137412392077,100.50326963744362,144.02009358604624,0.0,standing,0,0,1,33
mayoa,1757429232275,14,1.0,30.147618813547847,106.8313696976197,137.97519199193786,122.40328084477878,98.97444963646412,124.97926249168518,0.0,descent,0,0,1,33
mayoa,1757429232319,15,1.0,30.147618813547847,106.05624054923604,145.4732983872462,125.76476946824111,98.97200185548077,127.6001638132751,0.0,ascent,0,0,1,33
mayoa,1757429232346,16,1.0,30.147618813547847,101.2944009010466,144.60528426141363,122.94984258123012,98.99125067804141,124.77253697959074,0.0,ascent,0,0,1,33
